#ssr105
time, vl, vr, 
163, 47.2, 0.228, 
163, 48.2, 1.63, 
163, -47.5, 2.21, 
163, -46.9, 2.29, 
163, 47.8, 2.05, 
164, 48.5, 2.06, 
164, -47.9, 2.37, 
164, -47.1, 2.05, 
164, 47.5, 1.32, 
164, 47.9, 0.704, 
164, -47.3, 0.338, 
165, -46.5, -0.61, 
165, 46.1, -1.41, 
165, -46.3, -1.4, 
165, 46.2, -0.628, 
165, -46.1, 1.3, 
165, -45.7, 2.12, 
166, 46.6, 2.29, 
166, 47.4, 2.43, 
166, -46.4, 2.43, 
166, -45.8, 2.12, 
166, 47, 1.89, 
167, 47.6, 1.52, 
167, -47.2, 1.38, 
167, -46.4, 0.418, 
167, 44.3, -0.173, 
167, -47.1, -0.716, 
167, 34.1, -0.44, 
168, -46.5, -0.265, 
168, -46.8, 0.94, 
168, 47.5, 1.33, 
168, 48.1, 1.65, 
168, -47.5, 2.22, 
168, -47, 2.69, 
169, 47.9, 2.38, 
169, 48.5, 2.33, 
169, -47.6, 2.01, 
169, -46.5, 1.23, 
169, 46.5, 0.292, 
169, -46.9, 0.0233, 
170, -46.6, -0.952, 
170, -47.5, -1.75, 
170, 49.1, -1.7, 
170, 49.6, -1.21, 
170, -49, 0.775, 
171, -48.3, 2.57, 
171, 48.9, 3.75, 
171, -49.3, 4.9, 
171, 48.8, 4.55, 
171, -48.6, 5.06, 
171, 48.7, 5.11, 
172, -48.3, 4.72, 
172, 46.9, 4.41, 
172, -47, 3.75, 
172, -46.6, 2.9, 
172, 47.3, 1.67, 
172, 47.9, 0.635, 
173, -47.6, -0.036, 
173, -47.2, -0.614, 
173, 47.5, -0.722, 
173, -47.5, 0.144, 
173, -47.5, 0.857, 
173, 48.5, 0.679, 
174, 49.1, 0.743, 
174, -48.1, 0.17, 
174, -47.1, -0.619, 
174, -47.6, -0.913, 
174, 48.4, -0.576, 
175, -49.1, 0.983, 
175, 49.7, 2.26, 
175, 49.6, 2.81, 
175, -48.3, 2.7, 
175, -47.4, 2.32, 
175, 48.3, 2.08, 
176, 44.3, 1.61, 
176, -48, 1.09, 
176, -47.1, 0.00858, 
176, -47.3, -1.22, 
176, -47.8, -2.58, 
176, 49.1, -2.76, 
177, 50.2, -1.63, 
177, -49.6, 0.241, 
177, -49.1, 1.73, 
177, 49.4, 2, 
177, 50, 3.09, 
177, -49.6, 3.87, 
178, -48.5, 3.27, 
178, 49.1, 2.89, 
178, 49.7, 2.58, 
178, -48.4, 1.38, 
178, -47.7, 0.892, 
179, -48.2, 0.167, 
179, -49.7, -0.865, 
179, -51.1, -2.06, 
179, 53.4, -1.96, 
179, 54.6, -1.55, 
179, 53.7, -0.342, 
180, -51.3, 1.65, 
180, -49.2, 3.54, 
180, -48.7, 4.61, 
180, 49.4, 5.2, 
180, 49.4, 5.23, 
180, -48.5, 5.32, 
181, -47.8, 5.23, 
181, 48.3, 4.34, 
181, 49, 3.76, 
181, -48.2, 2.9, 
181, -47.1, 1.69, 
181, -47.3, 0.202, 
182, -49.2, -1.25, 
182, -51.3, -2.58, 
182, 53.9, -2.83, 
182, 55.3, -2.04, 
182, 54.5, -1.11, 
182, -52.5, 0.471, 
183, -51.1, 2.45, 
183, 50.8, 2.96, 
183, 50.5, 3.38, 
183, -49.4, 3.77, 
183, -48.6, 3.95, 
184, 48.1, 2.72, 
184, -47.7, 1.71, 
184, 48.5, 1.59, 
184, 48.5, 1.11, 
184, -47.5, 0.165, 
184, -46.7, -0.759, 
185, -46.8, -1.54, 
185, 42.3, -1.68, 
185, 46.3, -1, 
185, -46.3, -0.079, 
185, -45, 1.05, 
185, -45.2, 2.61, 
186, 46.7, 3.29, 
186, 48.2, 4.22, 
186, -47.9, 4.56, 
186, -47, 3.87, 
186, 47.9, 3.37, 
186, 48.1, 2.6, 
187, -47.2, 2.23, 
187, -46.7, 1.62, 
187, -46.8, 0.467, 
187, -47.3, -1.16, 
187, -48.9, -2, 
188, 51.7, -2, 
188, 52.7, -1.4, 
188, -51.4, -0.532, 
188, -50.5, 0.644, 
188, 51, 1.77, 
188, 51.6, 2.5, 
189, -50.9, 3.37, 
189, 48.9, 3.25, 
189, -49.4, 3.17, 
189, -49.1, 3.33, 
189, -49.1, 2.42, 
189, 50.4, 1.06, 
190, 52.3, 0.751, 
190, -52.2, 0.453, 
190, -51.8, -0.86, 
190, -52, -1.96, 
190, -52.8, -2.56, 
190, 54.7, -2.31, 
191, 56.5, -0.916, 
191, -55.2, 0.892, 
191, 54.4, 1.98, 
191, 54.4, 4.06, 
191, -53, 5.11, 
192, -51.9, 5.83, 
192, 51.7, 5.39, 
192, 51.5, 5.03, 
192, -50.6, 5.19, 
192, -49.1, 4.17, 
192, 48.9, 3.44, 
193, -48.4, 2.31, 
193, -48.3, 1.37, 
193, -49.1, 0.378, 
193, 50.6, -0.861, 
193, 50.8, -1.79, 
193, -49.7, -1.62, 
194, -48.5, -1.12, 
194, 48.3, 0.443, 
194, -48, 1.93, 
194, -47.5, 2.27, 
194, 48.4, 2.05, 
194, 49.4, 2.69, 
195, -48.5, 2.13, 
195, -47.2, 0.811, 
195, -47.9, -0.0808, 
195, -49.2, -0.685, 
195, 50.2, -1.16, 
196, 50.6, -0.75, 
196, -49.7, 1.21, 
196, -48.5, 2.3, 
196, 48.7, 2.85, 
196, -4.21, 3.3, 
196, -47.8, 2.81, 
197, 48.3, 2.88, 
197, -20.9, 2.94, 
197, 48.5, 2.58, 
197, -48.2, 2.46, 
197, -47.8, 1.5, 
197, 48.4, 0.331, 
198, -48.9, -0.472, 
198, 48.7, -1.38, 
198, -48.5, -1.74, 
198, 48.3, -1.28, 
198, -48.1, 0.341, 
198, -47, 0.686, 
199, 47.4, 0.917, 
199, -47.8, 1.52, 
199, 48.4, 1.81, 
199, 48.8, 2.06, 
199, -47.5, 1.25, 
199, -46.9, 0.799, 
200, -47.2, -0.551, 
200, -48.3, -1.35, 
200, 49.6, -1.73, 
200, 51.3, -0.345, 
200, -50, 0.704, 
201, -48.9, 1.76, 
201, 48.9, 2.4, 
201, -49, 2.93, 
201, 48.7, 2.57, 
201, 48.4, 2.45, 
201, -47.4, 2.19, 
202, -46.9, 1.58, 
202, -47.6, 0.563, 
202, -49.2, -0.545, 
202, 50.7, -1.82, 
202, 51.5, -2.07, 
