#ssr105
time, vl, vr, 
163, 0.412, 3.09, 
163, -1.55, 5.01, 
163, -3.21, 6.62, 
163, -4.49, 7.84, 
164, -5.59, 8.89, 
164, -6.42, 9.65, 
164, -7.12, 10.3, 
164, -7.67, 10.8, 
164, -8.05, 11.2, 
164, -8.36, 11.6, 
165, -8.62, 11.8, 
165, -8.83, 12, 
165, -9, 12.2, 
165, -9.14, 12.4, 
165, -9.25, 12.5, 
165, -9.35, 12.6, 
166, -9.43, 12.7, 
166, -9.49, 12.7, 
166, -9.55, 12.8, 
166, -9.59, 12.8, 
166, -9.63, 12.9, 
167, -9.66, 12.9, 
167, -5.39, 10.7, 
167, -3.4, 10.8, 
167, -4.35, 11.1, 
167, -5.21, 11.5, 
167, -6, 11.9, 
168, -6.76, 12.3, 
168, -7.43, 12.7, 
168, -7.97, 13, 
168, -8.45, 13.3, 
168, -8.86, 13.6, 
168, -9.22, 13.8, 
169, -9.52, 14.1, 
169, -9.79, 14.2, 
169, -10, 14.4, 
169, -10.2, 14.5, 
169, -10.4, 14.7, 
169, -10.5, 14.7, 
170, -10.4, 14.6, 
170, -10.2, 14.4, 
170, -10, 14.2, 
170, -9.82, 13.9, 
170, -9.54, 13.6, 
171, -9.3, 13.3, 
171, -4.36, 10.4, 
171, -1.79, 9.62, 
171, -0.154, 9.41, 
171, 1, 9.43, 
171, -0.11, 9.44, 
172, -1.13, 9.57, 
172, -2.08, 9.77, 
172, -2.91, 10, 
172, -3.67, 10.3, 
172, -4.3, 10.5, 
172, -4.98, 10.8, 
173, -5.52, 11.1, 
173, -6.07, 11.4, 
173, -6.49, 11.6, 
173, -6.79, 11.7, 
173, -7.05, 11.9, 
173, -7.28, 12, 
174, -7.47, 12.1, 
174, -7.63, 12.2, 
174, -7.72, 12.1, 
174, -7.84, 12.2, 
174, -7.95, 12.3, 
175, -8.03, 12.3, 
175, -8.11, 12.4, 
175, -8.17, 12.4, 
175, -8.22, 12.5, 
175, -8.26, 12.5, 
175, -8.3, 12.5, 
176, -8.33, 12.5, 
176, -8.35, 12.6, 
176, -8.37, 12.6, 
176, -8.39, 12.6, 
176, -8.4, 12.6, 
176, -8.36, 12.5, 
177, -8.13, 12.2, 
177, -7.9, 11.9, 
177, -7.63, 11.5, 
177, -7.31, 11, 
177, -2.37, 7.24, 
177, 0.207, 5.57, 
178, 1.64, 4.76, 
178, 2.68, 4.24, 
178, 3.45, 3.89, 
178, 3.95, 3.55, 
178, 4.14, 3.35, 
178, 4.3, 3.07, 
179, 4.44, 2.84, 
179, 4.46, -2.58, 
179, 4.5, 2.27, 
179, 4.56, -1.91, 
179, 4.63, -1.61, 
180, 4.69, -1.34, 
180, 4.78, -1.03, 
180, 4.96, -0.711, 
180, 5.12, -0.431, 
180, 5.29, -0.113, 
180, 5.47, 0.239, 
181, 5.85, 0.732, 
181, 6.21, 1.23, 
181, 6.57, 1.79, 
181, -6.81, 2.29, 
181, 7.17, 2.89, 
181, -7.55, 3.48, 
182, -7.92, 4.07, 
182, -8.37, 4.71, 
182, 8.93, 5.44, 
182, 9.44, 6.1, 
182, -9.96, 6.81, 
182, 10.7, 7.72, 
183, -11.5, 8.69, 
183, -12.3, 9.66, 
183, -13.2, 10.7, 
183, -3.45, 11.7, 
183, -3.67, 12.6, 
184, 15.9, 13.6, 
184, -4.08, 14.4, 
184, 17.7, 15.4, 
184, -4.44, 16, 
184, -19.2, 17, 
184, -20.4, 18.3, 
185, -21, -16.2, 
185, 21.2, -19, 
185, 20.9, -18.6, 
185, 19.3, 16.8, 
185, -16.4, 13.8, 
185, -14.8, 12.2, 
186, 14.9, 12.3, 
186, -15.1, 12.6, 
186, -15.5, 13, 
186, -16.6, 14.3, 
186, -18.4, 16.1, 
186, -20.4, -18.2, 
187, -22.2, -20, 
187, -24, -21.6, 
187, -26.8, -24.2, 
187, -28.7, -25.8, 
187, 29.2, -25.6, 
188, 27.8, -23.2, 
188, 23.6, -17.9, 
188, 18.2, -11.1, 
188, 11.8, -2.64, 
188, 7.84, 3, 
188, 5.91, 6.02, 
189, 4.92, 7.64, 
189, 4.4, 8.46, 
189, 3.86, 8.63, 
189, 3.42, 8.49, 
189, 3.05, 8.26, 
189, 3, 7.68, 
190, 2.51, 7.46, 
190, 1.12, 8.51, 
190, -0.156, 9.38, 
190, -0.871, -9.52, 
190, -1.79, 10, 
190, -2.74, 10.8, 
191, -3.71, 11.5, 
191, -4.53, 12.1, 
191, -4.39, 11.5, 
191, -3.99, -10.7, 
191, -2.92, -4.57, 
192, -1.92, -8.25, 
192, -0.816, -6.11, 
192, 0.801, 4.83, 
192, 2.5, -2.56, 
192, 4.49, -0.168, 
192, 5.81, 1.47, 
193, 6.55, 2.38, 
193, 6, 1.7, 
193, 4.3, 0.174, 
193, 2.67, -1.98, 
193, 1.8, -3.05, 
193, 1.37, 3.46, 
194, 1.14, -3.59, 
194, 1.09, -3.56, 
194, -1.15, -3.5, 
194, 1.35, -3.29, 
194, 1.56, -3.04, 
194, -1.01, -3.51, 
195, 0.386, -4.15, 
195, -0.852, -5.44, 
195, -2.41, -7.21, 
195, -3.91, -8.93, 
195, -5.29, 10.7, 
196, -6.6, 12.4, 
196, -7.44, 13.7, 
196, -7.14, -11.5, 
196, -7.27, 13.8, 
196, -7.96, 14.7, 
196, -7.9, 14.7, 
197, -7.01, -13.5, 
197, -5.78, -12, 
197, -5.25, 11.3, 
197, -4.34, 10.2, 
197, -3.03, 8.49, 
197, -1.67, 6.69, 
198, 0.127, 5.02, 
198, -1.06, -2.99, 
198, -2.7, -0.973, 
198, -1.06, 0.962, 
198, -5.89, 2.73, 
198, -6.91, 3.84, 
199, -7.31, 4.12, 
199, 6.69, -3.05, 
199, 4.72, -0.346, 
199, 2.08, 3.55, 
199, -0.113, 7.16, 
199, -1.85, 10.3, 
200, -2.96, 13.1, 
200, -4.42, 13.4, 
200, -5.83, 13.7, 
200, -7.18, 14.3, 
200, -8.4, 14.8, 
201, -9.43, 15.2, 
201, -10.2, 15.5, 
201, -10.7, 15.5, 
201, -11.1, 15.5, 
201, -11.4, 15.4, 
201, -11.5, 15.3, 
202, -11.5, 15.1, 
202, -11.5, 14.8, 
202, -11.3, 14.5, 
202, -11.1, 14.2, 
202, -11, 14, 
202, -10.8, 13.8, 
203, -10.7, 13.5, 
203, -8.94, 12.2, 
203, -9.03, 12.1, 
203, -9.09, 12.1, 
203, -9.19, 12.1, 
203, -7.88, 11.2, 
204, -8.14, 11.4, 
204, -8.37, 11.5, 
204, -7.12, 10.7, 
204, -6.07, 10.1, 
204, -6.5, 10.3, 
205, -6.87, 10.5, 
205, -7.09, 10.6, 
205, -7.17, 10.5, 
205, -6.03, 9.37, 
205, -4.19, -7.63, 
205, -3.13, 6.75, 
206, -2.14, -5.9, 
206, -1.07, 4.98, 
206, -0.0856, 4.16, 
206, 0.745, 3.49, 
206, 1.32, 3.02, 
206, 0.436, 3.53, 
207, -0.547, 4.23, 
207, -1.7, 5.22, 
207, -3.07, 6.55, 
207, -4.24, 7.72, 
