   9.573   -0.009    0.005   -0.017    0.063    3.927    0.000   14.000 1392991.000 
   9.609   -0.022    0.009   -0.171    0.110    4.712    0.000   14.000 1391230.000 
   9.627    0.061   -0.064   -0.232    0.063    5.498    0.000   14.000 1385925.000 
   9.664   -0.003    0.003   -0.175   -0.003    0.000    0.000   14.000 1394637.000 
   9.682   -0.007   -0.004   -0.144   -0.022    0.785    0.000   14.000 1396118.000 
   9.701    0.083   -0.007    0.125   -0.027    1.571    0.000   14.000 1397513.000 
   9.737    0.009    0.046    0.439   -0.045    2.356    0.000   14.000 1427626.000 
   9.755    0.041   -0.052    0.544   -0.112    3.142    0.000   14.000 1427383.000 
   9.791    0.022    0.006   -0.116   -0.070    3.927    0.000   14.000 1409961.000 
   9.810    0.026   -0.002   -0.621   -0.013    4.712    0.000   14.000 1369812.000 
   9.828   -0.007    0.028   -0.268    0.001    5.498    0.000   14.000 1381821.000 
   9.864    0.003    0.005    0.085   -0.048    0.000    0.000   14.000 1393257.000 
   9.882    0.031    0.000    0.310   -0.024    0.785    0.000   14.000 1420991.000 
   9.919    0.003   -0.032    0.305   -0.091    1.571    0.000   14.000 1435962.000 
   9.937   -0.047   -0.021    0.198   -0.045    2.356    0.000   14.000 1430727.000 
   9.955    0.038    0.006    0.128   -0.003    3.142    0.000   15.000 1424006.000 
   9.991    0.021    0.005    0.008    0.132    3.927    0.000   15.000 1416707.000 
  10.009    0.060   -0.023    0.032    0.116    4.712    0.000   14.000 1409518.000 
  10.046    0.036    0.013    0.019    0.154    5.498    0.000   14.000 1411271.000 
  10.064    0.023    0.032    0.017    0.103    0.000    0.000   14.000 1424824.000 
  10.082    0.024    0.043    0.004   -0.006    0.785    0.000   14.000 1420147.000 
  10.353    0.401    0.031   -0.101   -0.131    1.571    0.000   14.000 1449851.000 
  10.371    0.026    0.031   -0.142   -0.187    2.356    0.000   23.000 1406807.000 
  10.389    0.012    0.020   -0.225   -0.271    3.142    0.000   23.000 1398810.000 
  10.407    0.009    0.006   -0.186   -0.302    3.927    0.000   23.000 1396078.000 
  10.425    0.025   -0.011   -0.158   -0.257    4.712    0.000   17.000 1395233.000 
  10.444    0.028    0.001   -0.100   -0.108    5.498    0.000   17.000 1399509.000 
  10.462    0.010   -0.016    0.045    0.068    0.000    0.000   20.000 1413481.000 
  10.480    0.038    0.021    0.163    0.208    0.785    0.000   20.000 1422417.000 
  10.498    0.040   -0.068    0.237    0.305    1.571    0.000   20.000 1425909.000 
  10.517    0.020   -0.033    0.239    0.275    2.356    0.000   18.000 1434823.000 
  10.535    0.007   -0.037    0.243    0.176    3.142    0.000   18.000 1431726.000 
  10.553    0.015    0.002    0.181    0.057    3.927    0.000   18.000 1425422.000 
  10.571    0.017   -0.045    0.125   -0.026    4.712    0.000   18.000 1407737.000 
  10.589   -0.006   -0.061    0.057   -0.114    5.498    0.000   18.000 1402426.000 
  10.608    0.009   -0.066    0.001   -0.130    0.000    0.000   16.000 1401436.000 
  10.626    0.030   -0.016   -0.022   -0.069    0.785    0.000   16.000 1410972.000 
  10.644    0.030   -0.020   -0.224    0.052    1.571    0.000   17.000 1413710.000 
  10.662   -0.004    0.048   -0.122    0.117    2.356    0.000   17.000 1429687.000 
  10.680    0.011    0.005    0.006    0.135    3.142    0.000   17.000 1421154.000 
  10.698    0.064   -0.007    0.076    0.160    3.927    0.000   14.000 1430872.000 
  10.717    0.029    0.011    0.138    0.116    4.712    0.000   14.000 1460740.000 
  10.735    0.016   -0.010    0.113    0.051    5.498    0.000   16.000 1465713.000 
  10.753   -0.061    0.023    0.067    0.032    0.000    0.000   16.000 1465318.000 
  10.771    0.041   -0.022    0.033    0.040    0.785    0.000   16.000 1465009.000 
  10.789    0.048   -0.020   -0.061   -0.051    1.571    0.000   14.000 1455909.000 
  10.807    0.047   -0.042   -0.064   -0.021    2.356    0.000   14.000 1442084.000 
  10.826    0.114   -0.039   -0.159    0.003    3.142    0.000   16.000 1450364.000 
  10.844    0.054    0.025   -0.118    0.091    3.927    0.000   16.000 1440799.000 
  10.862   -0.011   -0.027   -0.112    0.117    4.712    0.000   16.000 1437363.000 
  10.880    0.077    0.046   -0.105    0.053    5.498    0.000   16.000 1448963.000 
  10.898    0.033    0.003   -0.092    0.046    0.000    0.000   16.000 1434045.000 
  10.917    0.041    0.002    0.030    0.011    0.785    0.000   16.000 1462506.000 
  10.935   -0.017    0.035   -0.001   -0.002    1.571    0.000   15.000 1463130.000 
  10.953    0.018   -0.015    0.012    0.074    2.356    0.000   15.000 1465737.000 
  10.971   -0.003    0.057   -0.005    0.005    3.142    0.000   15.000 1453377.000 
  10.989    0.029   -0.067   -0.029    0.088    3.927    0.000   15.000 1463518.000 
  11.007    0.046   -0.018   -0.077    0.103    4.712    0.000   15.000 1455263.000 
  11.025   -0.012   -0.006   -0.085    0.100    5.498    0.000   14.000 1455409.000 
  11.044    0.056   -0.061   -0.088    0.132    0.000    0.000   14.000 1461255.000 
  11.080    0.028    0.008   -0.032    0.088    0.785    0.000   15.000 1447289.000 
  11.136    0.042   -0.040    0.081    0.058    1.571    0.000   15.000 1441485.000 
  11.154    0.050    0.257   -0.039    0.087    2.356    0.000   15.000 1455467.000 
  11.172   -0.053   -0.017   -0.047    0.017    3.142    0.000   16.000 1449592.000 
  11.190   -0.056    0.097    0.068   -0.109    3.927    0.000   16.000 1455893.000 
  11.208    0.046   -0.015    0.067   -0.283    4.712    0.000   16.000 1469183.000 
  11.227    0.011    0.083    0.066   -0.186    5.498    0.000   17.000 1453869.000 
  11.245    0.017    0.004    0.015   -0.136    0.000    0.000   17.000 1448835.000 
  11.263    0.055   -0.021   -0.018   -0.100    0.785    0.000   18.000 1459144.000 
  11.281    0.063   -0.000   -0.036    0.013    1.571    0.000   18.000 1460269.000 
  11.318    0.022    0.006   -0.089    0.174    2.356    0.000   18.000 1456134.000 
  11.336    0.029    0.023   -0.080    0.231    3.142    0.000   20.000 1440014.000 
  11.372    0.076   -0.035   -0.030    0.161    3.927    0.000   20.000 1442313.000 
  11.390    0.031    0.038   -0.093    0.046    4.712    0.000   20.000 1459065.000 
  11.426   -0.026   -0.004   -0.134   -0.040    5.498    0.000   20.000 1446046.000 
  11.445    0.108    0.009    0.011   -0.140    0.000    0.000   22.000 1455139.000 
  11.463    0.077   -0.080    0.011   -0.140    0.785    0.000   22.000 1461544.000 
  11.481    0.042   -0.000    0.003   -0.134    1.571    0.000   22.000 1451962.000 
  11.517    0.024   -0.014    0.060   -0.042    2.356    0.000   22.000 1445984.000 
  11.536    0.042    0.003    0.066    0.101    3.142    0.000   22.000 1451329.000 
  11.554    0.035   -0.009   -0.000    0.124    3.927    0.000   24.000 1460953.000 
  11.755    0.056    0.001    0.012    0.025    4.712    0.000   24.000 1464858.000 
  11.773    0.021    0.014    0.092    0.097    5.498    0.000   24.000 1462750.000 
  11.792    0.088   -0.015   -0.037    0.003    0.000    0.000   25.000 1458161.000 
  11.810    0.018    0.011   -0.082   -0.002    0.785    0.000   25.000 1449241.000 
  11.828    0.020   -0.007   -0.084   -0.033    1.571    0.000   25.000 1448469.000 
  11.846    0.024   -0.021   -0.117   -0.020    2.356    0.000   25.000 1454259.000 
  11.864    0.006   -0.012   -0.108   -0.040    3.142    0.000   25.000 1455255.000 
  11.884    0.029   -0.007   -0.086   -0.044    3.927    0.000   25.000 1455765.000 
  11.902    0.040    0.055   -0.031   -0.017    4.712    0.000   26.000 1438643.000 
  11.920    0.041    0.022    0.013   -0.008    5.498    0.000   26.000 1442274.000 
  11.938   -0.011    0.030   -0.130   -0.001    0.000    0.000   26.000 1457599.000 
  11.958    0.023   -0.010   -0.198    0.008    0.785    0.000   26.000 1458107.000 
  11.976    0.042   -0.060   -0.167    0.010    1.571    0.000   26.000 1449860.000 
  11.994    0.082   -0.047   -0.165    0.004    2.356    0.000   26.000 1433401.000 
  12.012    0.025   -0.007   -0.153    0.005    3.142    0.000   26.000 1439195.000 
  12.031    0.032   -0.020   -0.035    0.020    3.927    0.000   27.000 1451186.000 
  12.049    0.030   -0.003   -0.051    0.031    4.712    0.000   27.000 1443196.000 
  12.068    0.022   -0.030    0.014   -0.005    5.498    0.000   27.000 1467221.000 
  12.086    0.020    0.045    0.029   -0.001    0.000    0.000   25.000 1445076.000 
  12.105    0.032    0.004    0.066   -0.048    0.785    0.000   25.000 1457888.000 
  12.124    0.044    0.007    0.017   -0.097    1.571    0.000   25.000 1476025.000 
  12.142   -0.000   -0.094    0.009   -0.030    2.356    0.000   25.000 1465330.000 
  12.160    0.037   -0.075   -0.006   -0.042    3.142    0.000   25.000 1447774.000 
  12.178   -0.093   -0.150   -0.042   -0.015    3.927    0.000   24.000 1442363.000 
  12.197   -0.020    0.070   -0.041   -0.008    4.712    0.000   24.000 1462085.000 
  12.215    0.054   -0.045   -0.083    0.063    5.498    0.000   23.000 1457716.000 
  12.233    0.044   -0.050   -0.119    0.192    0.000    0.000   23.000 1462203.000 
  12.251    0.026   -0.034   -0.135    0.216    0.785    0.000   22.000 1467592.000 
  12.269    0.039   -0.048   -0.103    0.155    1.571    0.000   22.000 1453850.000 
  12.287   -0.021    0.004   -0.011    0.068    2.356    0.000   22.000 1433268.000 
  12.306   -0.049   -0.069   -0.096   -0.008    3.142    0.000   21.000 1453700.000 
  12.342   -0.010    0.007   -0.090   -0.046    3.927    0.000   21.000 1447172.000 
  12.361    0.098   -0.092    0.092   -0.145    4.712    0.000   21.000 1447347.000 
  12.397    0.030   -0.001    0.137   -0.152    5.498    0.000   20.000 1462502.000 
  12.415   -0.022    0.025    0.099   -0.037    0.000    0.000   20.000 1460763.000 
  12.434    0.038   -0.026    0.079    0.045    0.785    0.000   17.000 1445181.000 
  12.470    0.031   -0.027   -0.008    0.047    1.571    0.000   17.000 1452802.000 
  12.488    0.046   -0.010   -0.045    0.030    2.356    0.000   16.000 1469660.000 
  12.524    0.022   -0.081   -0.008    0.046    3.142    0.000   16.000 1467267.000 
  12.542    0.021   -0.061   -0.005    0.074    3.927    0.000   16.000 1447625.000 
  12.561    0.029   -0.025    0.079    0.102    4.712    0.000   16.000 1447056.000 
  12.597    0.076    0.013    0.094    0.050    5.498    0.000   16.000 1453848.000 
  12.633    0.026   -0.018    0.066   -0.020    0.000    0.000   15.000 1459578.000 
  12.651    0.121   -0.076    0.072   -0.035    0.785    0.000   15.000 1452850.000 
  12.670    0.032   -0.019    0.100   -0.127    1.571    0.000   15.000 1456937.000 
  12.688    0.032   -0.036    0.114    0.001    2.356    0.000   14.000 1448582.000 
  12.724    0.032    0.014    0.026    0.099    3.142    0.000   14.000 1457894.000 
  12.742    0.029   -0.051    0.005    0.068    3.927    0.000   15.000 1461727.000 
  12.761    0.042    0.004   -0.061    0.016    4.712    0.000   15.000 1467489.000 
  12.798    0.030   -0.042   -0.151    0.004    5.498    0.000   15.000 1454734.000 
  12.816   -0.009   -0.014   -0.060    0.063    0.000    0.000   17.000 1446073.000 
  12.853    0.020   -0.003    0.005    0.082    0.785    0.000   17.000 1451696.000 
  12.871    0.035   -0.005   -0.060   -0.037    1.571    0.000   16.000 1455121.000 
  12.889    0.035   -0.049   -0.053   -0.030    2.356    0.000   16.000 1458615.000 
  12.907    0.015    0.009    0.013    0.020    3.142    0.000   16.000 1456467.000 
  12.943    0.026   -0.037    0.111    0.106    3.927    0.000   14.000 1461474.000 
  12.962    0.054    0.043    0.094    0.067    4.712    0.000   14.000 1470565.000 
  12.998    0.002    0.018    0.009   -0.034    5.498    0.000   15.000 1455566.000 
  13.017    0.025   -0.034    0.018    0.007    0.000    0.000   15.000 1451937.000 
  13.035    0.029   -0.029    0.036    0.041    0.785    0.000   15.000 1453470.000 
  13.072    0.036   -0.032    0.013    0.169    1.571    0.000   15.000 1456739.000 
  13.090    0.037    0.018    0.030    0.173    2.356    0.000   15.000 1459913.000 
  13.126    0.011   -0.019    0.056    0.092    3.142    0.000   15.000 1444853.000 
  13.144   -0.008   -0.060   -0.043    0.014    3.927    0.000   15.000 1470313.000 
  13.162   -0.098   -0.135    0.013    0.002    4.712    0.000   15.000 1442149.000 
  13.180    0.093   -0.013    0.078   -0.152    5.498    0.000   15.000 1450881.000 
  13.218    0.049   -0.004    0.107   -0.130    0.000    0.000   15.000 1468185.000 
  13.236    0.014   -0.008    0.054   -0.040    0.785    0.000   17.000 1474158.000 
  13.274    0.020    0.005   -0.011    0.042    1.571    0.000   17.000 1456691.000 
  13.292    0.038   -0.032    0.015    0.091    2.356    0.000   17.000 1456517.000 
  13.310    0.045   -0.024   -0.029    0.106    3.142    0.000   17.000 1460928.000 
  13.346    0.044    0.011   -0.127    0.076    3.927    0.000   17.000 1459814.000 
  13.364   -0.024    0.009   -0.118    0.177    4.712    0.000   14.000 1440333.000 
  13.401    0.029    0.013   -0.108    0.196    5.498    0.000   14.000 1438089.000 
  13.419    0.039   -0.021   -0.084    0.179    0.000    0.000   14.000 1447889.000 
  13.456    0.034    0.024   -0.083    0.005    0.785    0.000   15.000 1459644.000 
  13.475    0.025   -0.022    0.007    0.008    1.571    0.000   15.000 1453796.000 
  13.493    0.034   -0.004    0.090   -0.005    2.356    0.000   15.000 1460955.000 
  13.529    0.033   -0.023    0.232    0.055    3.142    0.000   15.000 1463348.000 
  13.547    0.058   -0.013    0.089    0.010    3.927    0.000   15.000 1465361.000 
  13.565    0.044   -0.090   -0.001    0.014    4.712    0.000   16.000 1462635.000 
  13.584    0.028    0.012   -0.032    0.075    5.498    0.000   16.000 1462994.000 
  13.620    0.006    0.005   -0.039    0.092    0.000    0.000   16.000 1438448.000 
  13.639    0.028    0.001   -0.046    0.141    0.785    0.000   16.000 1431174.000 
  13.676    0.032   -0.051   -0.049    0.069    1.571    0.000   16.000 1441730.000 
  13.694    0.100    0.081   -0.061    0.027    2.356    0.000   16.000 1451912.000 
  13.713    0.007   -0.003   -0.098    0.000    3.142    0.000   16.000 1450945.000 
  13.749    0.024   -0.012   -0.061    0.043    3.927    0.000   17.000 1447190.000 
  13.768    0.020   -0.102   -0.030    0.141    4.712    0.000   17.000 1452759.000 
  13.804    0.037    0.002   -0.023    0.070    5.498    0.000   19.000 1458433.000 
  13.822    0.019   -0.028    0.026    0.010    0.000    0.000   19.000 1454452.000 
  13.840    0.038   -0.014    0.035    0.013    0.785    0.000   19.000 1444237.000 
  13.877    0.042   -0.024    0.033   -0.003    1.571    0.000   19.000 1451930.000 
  13.895    0.114   -0.045    0.012    0.034    2.356    0.000   19.000 1454578.000 
  13.913   -0.012    0.045   -0.058    0.025    3.142    0.000   20.000 1467245.000 
  13.950    0.024   -0.000   -0.034    0.048    3.927    0.000   20.000 1451896.000 
  13.968    0.027    0.000    0.012    0.007    4.712    0.000   20.000 1448645.000 
  14.005    0.041   -0.023    0.026   -0.013    5.498    0.000   21.000 1461856.000 
  14.023    0.056    0.009    0.032   -0.005    0.000    0.000   21.000 1465322.000 
  14.042    0.038   -0.017    0.014    0.056    0.785    0.000   21.000 1446569.000 
  14.080    0.047   -0.031    0.003    0.120    1.571    0.000   21.000 1441917.000 
  14.174    0.043    0.018   -0.051    0.193    2.356    0.000   21.000 1451305.000 
  14.192    0.030   -0.006   -0.109    0.007    3.142    0.000   20.000 1461182.000 
  14.211    0.001    0.010    0.030    0.056    3.927    0.000   20.000 1456119.000 
  14.229    0.028   -0.002    0.008   -0.024    4.712    0.000   20.000 1448036.000 
  14.247    0.006    0.039    0.066   -0.007    5.498    0.000   21.000 1461709.000 
  14.265    0.017   -0.017    0.026   -0.100    0.000    0.000   21.000 1466801.000 
  14.283    0.046   -0.007    0.087   -0.067    0.785    0.000   20.000 1460880.000 
  14.301    0.048   -0.021    0.022   -0.042    1.571    0.000   20.000 1471996.000 
  14.320    0.029   -0.007    0.039   -0.000    2.356    0.000   20.000 1465536.000 
  14.338    0.059   -0.028   -0.033    0.008    3.142    0.000   20.000 1457568.000 
  14.357    0.027   -0.018   -0.072    0.057    3.927    0.000   20.000 1465353.000 
  14.376    0.041   -0.003   -0.089    0.066    4.712    0.000   21.000 1469131.000 
  14.394    0.065   -0.018   -0.094    0.053    5.498    0.000   21.000 1456519.000 
  14.412    0.046   -0.056   -0.086   -0.009    0.000    0.000   21.000 1460445.000 
  14.430    0.040   -0.004   -0.100    0.008    0.785    0.000   19.000 1458984.000 
  14.466    0.030   -0.012   -0.027    0.013    1.571    0.000   19.000 1444170.000 
  14.484   -0.009   -0.008    0.021    0.031    2.356    0.000   17.000 1444662.000 
  14.522    0.038   -0.010    0.083    0.013    3.142    0.000   17.000 1455402.000 
  14.541    0.022   -0.036    0.084   -0.023    3.927    0.000   17.000 1459232.000 
  14.559    0.059    0.004   -0.045   -0.033    4.712    0.000   16.000 1461862.000 
  14.596    0.028   -0.031   -0.040    0.026    5.498    0.000   16.000 1465866.000 
  14.614    0.036    0.005    0.039    0.100    0.000    0.000   16.000 1452328.000 
  14.632    0.044   -0.017    0.033    0.123    0.785    0.000   16.000 1458767.000 
  14.669    0.038   -0.014    0.002    0.017    1.571    0.000   16.000 1459876.000 
  14.687    0.134   -0.077   -0.031   -0.038    2.356    0.000   14.000 1453815.000 
  14.723    0.030   -0.009   -0.034   -0.021    3.142    0.000   14.000 1450233.000 
  14.741   -0.014   -0.034    0.048    0.080    3.927    0.000   14.000 1442745.000 
  14.760    0.049   -0.038    0.079    0.095    4.712    0.000   14.000 1451484.000 
  14.796    0.054   -0.007    0.112    0.065    5.498    0.000   14.000 1457041.000 
  14.814    0.039   -0.034    0.188    0.000    0.000    0.000   13.000 1456926.000 
  14.851    0.040   -0.013    0.264   -0.042    0.785    0.000   13.000 1458729.000 
  14.869    0.035    0.030    0.223   -0.104    1.571    0.000   15.000 1474254.000 
  14.887    0.049   -0.017    0.159   -0.075    2.356    0.000   15.000 1482095.000 
  14.924   -0.004   -0.009    0.085   -0.006    3.142    0.000   14.000 1452597.000 
  14.942    0.064    0.001    0.048    0.045    3.927    0.000   14.000 1459157.000 
  14.978    0.075   -0.026    0.063    0.023    4.712    0.000   14.000 1461614.000 
  14.996    0.100   -0.064   -0.000    0.032    5.498    0.000   13.000 1462639.000 
  15.015    0.068   -0.062    0.014    0.010    0.000    0.000   13.000 1459676.000 
  15.051    0.000   -0.017   -0.028    0.020    0.785    0.000   17.000 1443278.000 
  15.069    0.054   -0.003    0.013    0.005    1.571    0.000   17.000 1442043.000 
  15.106    0.042   -0.006   -0.018   -0.180    2.356    0.000   17.000 1450884.000 
  15.124    0.054    0.024   -0.114   -0.287    3.142    0.000   16.000 1464435.000 
  15.142    0.037   -0.008   -0.183   -0.335    3.927    0.000   16.000 1457847.000 
  15.180   -0.012   -0.073   -0.183   -0.205    4.712    0.000   14.000 1439789.000 
  15.198   -0.043   -0.139    0.011   -0.128    5.498    0.000   14.000 1443372.000 
  15.216    0.017   -0.016   -0.067   -0.133    0.000    0.000   14.000 1462250.000 
  15.253    0.048   -0.018   -0.085   -0.105    0.785    0.000   15.000 1446651.000 
  15.271    0.044    0.029   -0.092   -0.041    1.571    0.000   15.000 1451421.000 
  15.289    0.018   -0.022   -0.011    0.005    2.356    0.000   13.000 1455275.000 
  15.325    0.054   -0.020   -0.011   -0.010    3.142    0.000   13.000 1460613.000 
  15.344    0.039   -0.005   -0.084   -0.117    3.927    0.000   14.000 1446281.000 
  15.381    0.059   -0.020   -0.178   -0.211    4.712    0.000   14.000 1450050.000 
  15.399    0.076   -0.038   -0.128   -0.238    5.498    0.000   14.000 1445739.000 
  15.417    0.035   -0.021    0.012   -0.235    0.000    0.000   15.000 1464524.000 
  15.453    0.036    0.005    0.116   -0.142    0.785    0.000   15.000 1463296.000 
  15.472    0.038   -0.046    0.104   -0.040    1.571    0.000   14.000 1463142.000 
  15.509    0.049   -0.041    0.006   -0.013    2.356    0.000   14.000 1464139.000 
  15.527    0.053    0.062   -0.072   -0.002    3.142    0.000   14.000 1460633.000 
  15.545    0.048   -0.049   -0.149    0.031    3.927    0.000   16.000 1451578.000 
  15.581    0.030    0.017   -0.094    0.156    4.712    0.000   16.000 1452948.000 
  15.600    0.021   -0.088    0.008    0.131    5.498    0.000   15.000 1450546.000 
  15.636    0.094   -0.069    0.152    0.012    0.000    0.000   15.000 1460807.000 
  15.654    0.037    0.005    0.198   -0.098    0.785    0.000   15.000 1463050.000 
  15.673    0.032   -0.035    0.188   -0.138    1.571    0.000   14.000 1455385.000 
  15.710    0.034   -0.024    0.079   -0.061    2.356    0.000   14.000 1456833.000 
  15.728   -0.023    0.015   -0.006   -0.003    3.142    0.000   14.000 1459796.000 
  15.764    0.035   -0.033   -0.179    0.031    3.927    0.000   14.000 1455848.000 
  15.782    0.036   -0.003   -0.224    0.035    4.712    0.000   14.000 1452780.000 
  15.801    0.026    0.007   -0.260   -0.002    5.498    0.000   15.000 1444684.000 
  15.837    0.036   -0.020   -0.205   -0.001    0.000    0.000   15.000 1439846.000 
  15.855    0.024   -0.027    0.005    0.016    0.785    0.000   15.000 1438054.000 
  15.892    0.027   -0.026    0.109    0.067    1.571    0.000   15.000 1451834.000 
  15.911    0.051   -0.018    0.116    0.015    2.356    0.000   15.000 1466104.000 
  15.929    0.102   -0.038    0.015   -0.039    3.142    0.000   15.000 1441687.000 
  15.947    0.034    0.009   -0.022    0.002    3.927    0.000   15.000 1448869.000 
  15.966    0.058   -0.022   -0.064   -0.021    4.712    0.000   16.000 1467866.000 
  16.002    0.022    0.008   -0.138    0.060    5.498    0.000   16.000 1458352.000 
  16.020   -0.002   -0.062   -0.183    0.173    0.000    0.000   16.000 1435550.000 
  16.057    0.030    0.028   -0.113    0.238    0.785    0.000   17.000 1431039.000 
  16.075    0.061   -0.039   -0.073    0.139    1.571    0.000   17.000 1439102.000 
  16.094    0.033    0.004   -0.038    0.019    2.356    0.000   18.000 1452222.000 
  16.130    0.020    0.012   -0.015    0.011    3.142    0.000   18.000 1454350.000 
  16.149    0.019   -0.005   -0.061    0.007    3.927    0.000   18.000 1458756.000 
  16.185    0.037    0.000   -0.075    0.053    4.712    0.000   18.000 1464903.000 
  16.203    0.031    0.009    0.005    0.002    5.498    0.000   18.000 1460903.000 
  16.222    0.014    0.006    0.000   -0.002    0.000    0.000   18.000 1459226.000 
   0.054    0.029    0.003    0.006    0.007    0.000 -1224896656.000    0.000 993568.000 
   0.073    0.033    0.002    0.007    0.007    0.785 -1224896648.000    0.000 993274.000 
   0.091    0.033    0.002    0.007    0.007    1.571    0.000   13.000 993279.000 
   0.127    0.031    0.003    0.006    0.007    2.356    0.000   13.000 993352.000 
   0.145    0.033    0.003    0.006    0.007    3.142    0.000   13.000 993337.000 
   0.163    0.035    0.000    0.007    0.007    3.927    0.000   13.000 993211.000 
   0.200    0.030    0.002    0.007    0.007    4.712    0.000   13.000 993337.000 
   0.218    0.032    0.002    0.007    0.007    5.498    0.000   13.000 993286.000 
   0.236    0.034    0.002    0.007    0.006    0.000    0.000   13.000 993326.000 
   0.274    0.031    0.002    0.007    0.007    0.785    0.000   13.000 993221.000 
   0.293    0.033    0.003    0.006    0.007    1.571    0.000   13.000 993343.000 
   0.312    0.035    0.001    0.006    0.007    2.356    0.000   13.000 993101.000 
   0.348    0.034    0.002    0.007    0.007    3.142    0.000   13.000 993220.000 
   0.366    0.033    0.002    0.006    0.007    3.927    0.000   13.000 993262.000 
   0.402    0.032    0.002    0.007    0.007    4.712    0.000   13.000 993338.000 
   0.421    0.033    0.001    0.007    0.007    5.498    0.000   13.000 993406.000 
   0.439    0.033    0.002    0.007    0.007    0.000    0.000   13.000 993317.000 
   0.475    0.033    0.001    0.007    0.007    0.785    0.000   14.000 993148.000 
   0.494    0.033    0.001    0.007    0.007    1.571    0.000   14.000 993189.000 
   0.530    0.034    0.001    0.007    0.007    2.356    0.000   14.000 993275.000 
   0.548    0.034    0.001    0.007    0.007    3.142    0.000   14.000 993237.000 
   0.567    0.034    0.001    0.006    0.007    3.927    0.000   14.000 993235.000 
   0.603    0.032    0.003    0.006    0.007    4.712    0.000   14.000 993250.000 
   0.621    0.033    0.002    0.007    0.007    5.498    0.000   14.000 993318.000 
   0.657    0.033   -0.000    0.007    0.007    0.000    0.000   14.000 993207.000 
   0.676    0.034    0.002    0.006    0.007    0.785    0.000   14.000 993262.000 
   0.694    0.034    0.002    0.006    0.007    1.571    0.000   14.000 993326.000 
   0.730    0.035    0.002    0.007    0.007    2.356    0.000   14.000 993382.000 
   0.749    0.034    0.002    0.007    0.007    3.142    0.000   14.000 993246.000 
   0.768    0.033    0.001    0.007    0.007    3.927    0.000   14.000 993260.000 
   0.804    0.034    0.001    0.007    0.007    4.712    0.000   14.000 993118.000 
   0.822    0.034    0.002    0.007    0.007    5.498    0.000   14.000 993252.000 
   0.859    0.033    0.001    0.007    0.007    0.000    0.000   14.000 993268.000 
   0.877    0.034    0.001    0.006    0.007    0.785    0.000   14.000 993191.000 
   0.913    0.034    0.001    0.006    0.007    1.571    0.000   14.000 993153.000 
   0.931    0.034    0.002    0.006    0.007    2.356    0.000   14.000 993287.000 
   0.949    0.033    0.002    0.006    0.007    3.142    0.000   14.000 993254.000 
   0.986    0.034    0.002    0.006    0.007    3.927    0.000   14.000 993283.000 
   1.004    0.032    0.002    0.006    0.007    4.712    0.000   14.000 993302.000 
   1.022    0.033    0.001    0.007    0.007    5.498    0.000   15.000 993274.000 
   1.058    0.032    0.002    0.007    0.007    0.000    0.000   15.000 993271.000 
   1.095    0.033    0.003    0.007    0.006    0.785    0.000   15.000 993352.000 
   1.113    0.031    0.002    0.007    0.007    1.571    0.000   15.000 993270.000 
   1.131    0.034    0.001    0.007    0.007    2.356    0.000   15.000 993149.000 
   1.167    0.033    0.001    0.007    0.007    3.142    0.000   15.000 993297.000 
   1.185    0.034    0.001    0.007    0.007    3.927    0.000   15.000 993238.000 
   1.204    0.034    0.002    0.007    0.007    4.712    0.000   15.000 993261.000 
   1.222    0.035    0.001    0.007    0.007    5.498    0.000   15.000 993218.000 
   1.240    0.033    0.001    0.007    0.008    0.000    0.000   15.000 993269.000 
   1.258    0.034    0.001    0.006    0.007    0.785    0.000   15.000 993125.000 
   1.276    0.035    0.002    0.007    0.007    1.571    0.000   15.000 993298.000 
   1.295    0.033    0.003    0.007    0.007    2.356    0.000   15.000 993294.000 
   1.331    0.032    0.001    0.006    0.007    3.142    0.000   15.000 993226.000 
   1.349    0.034    0.001    0.007    0.006    3.927    0.000   15.000 993185.000 
   1.367    0.033    0.001    0.006    0.006    4.712    0.000   15.000 993244.000 
   1.403    0.033    0.002    0.006    0.007    5.498    0.000   15.000 993271.000 
   1.422    0.033    0.002    0.006    0.007    0.000    0.000   15.000 993371.000 
   1.440    0.033    0.001    0.007    0.007    0.785    0.000   15.000 993153.000 
   1.476    0.035    0.002    0.007    0.007    1.571    0.000   15.000 993264.000 
   1.513    0.033    0.001    0.006    0.007    2.356    0.000   15.000 993254.000 
   1.531    0.034    0.001    0.007    0.007    3.142    0.000   15.000 993145.000 
   1.550    0.034    0.001    0.007    0.007    3.927    0.000   15.000 993190.000 
   1.568    0.034    0.002    0.006    0.007    4.712    0.000   15.000 993373.000 
   1.604    0.033    0.001    0.006    0.007    5.498    0.000   15.000 993175.000 
   1.622    0.033    0.002    0.006    0.006    0.000    0.000   15.000 993185.000 
   1.640    0.032    0.003    0.007    0.007    0.785    0.000   15.000 993314.000 
   1.677    0.035    0.001    0.007    0.006    1.571    0.000   15.000 993231.000 
   1.695    0.034    0.001    0.007    0.007    2.356    0.000   15.000 993232.000 
   1.731    0.033    0.001    0.007    0.007    3.142    0.000   15.000 993223.000 
   1.750    0.033    0.000    0.006    0.007    3.927    0.000   15.000 993220.000 
   1.769    0.031    0.001    0.006    0.007    4.712    0.000   15.000 993216.000 
   1.805    0.029    0.003    0.007    0.007    5.498    0.000   15.000 993448.000 
